"code";"x";"y";"num_regime";"hydro_regime"
"A105003001";"1018590.621";"6733544.652";"1";"P"
"A107020001";"1020986.996";"6733323.988";"2";"PC"
"A108003001";"1020016.414";"6736630.069";"1";"P"
"A112010001";"1012333.082";"6726404.108";"1";"P"
"A112020001";"1008399.518";"6733733.014";"3";"PC"
"A115084001";"1018634.862";"6738640.645";"3";"PC"
"A116003002";"1022678.59";"6744001.718";"2";"PC"
"A125020001";"1017007.319";"6746848.993";"3";"PC"
"A125020101";"1021616.757";"6748308.233";"3";"PC"
"A133003001";"1024922.783";"6760770.502";"3";"PC"
"A143020002";"1004402.962";"6756851.441";"3";"PC"
"A146020101";"1023217.142";"6759985.872";"3";"PC"
"A146020302";"1020401.068";"6757911.784";"3";"PC"
"A147003001";"1028119.399";"6772134.897";"3";"PC"
"A161003001";"1026250.288";"6787041.06";"3";"PC"
"A204010001";"1018035.58";"6784714.027";"3";"PC"
"A204010101";"1015115.195";"6782141.132";"3";"PC"
"A204010201";"1013400.857";"6780357.227";"3";"PC"
"A212020002";"1013205.157";"6792350.877";"1";"P"
"A213020001";"1020478.915";"6789889.324";"3";"PC"
"A214010001";"1024705.311";"6793250.341";"3";"PC"
"A216010001";"1027032.264";"6796527.928";"3";"PC"
"A231020001";"1022160.956";"6810961.102";"3";"PC"
"A234021001";"1018314.257";"6805297.927";"3";"PC"
"A234021101";"1022221.822";"6806463.2";"3";"PC"
"A235020002";"1030514.887";"6806291.194";"3";"PC"
"A236003001";"1036678.228";"6814032.504";"3";"PC"
"A237003001";"1044032.953";"6820864.036";"3";"PC"
"A273011002";"1015641.961";"6831304.346";"3";"PC"
"A276011001";"1028266.883";"6835092.184";"3";"PC"
"A284020001";"1031004.942";"6839665.476";"1";"P"
"A286011002";"1043399.678";"6839957.382";"3";"PC"
"A286011003";"1041990.227";"6838770.407";"3";"PC"
"A293020001";"1048267.661";"6848109.857";"1";"P"
"A312000101";"1033347";"6870102";"1";"P"
"A315010001";"1047048.797";"6868807.744";"1";"P"
"A315020001";"1047649.258";"6868902.453";"1";"P"
"A330010001";"1047945.571";"6868500.115";"1";"P"
"A331010001";"1055614.181";"6865435.119";"1";"P"
"A341020001";"1018557.907";"6856363.324";"1";"P"
"A348020001";"1040475.815";"6859970.404";"1";"P"
"A349020001";"1051537.688";"6856376.225";"1";"P"
"A350010001";"1063785.021";"6862665.522";"1";"P"
"A361011001";"1048177.821";"6883688.959";"4";"PTC"
"A368021001";"1067362.835";"6871828.707";"1";"P"
"A369011001";"1071580.91";"6874190.442";"4";"PTC"
"A373020001";"1069823.129";"6878902.959";"4";"PTC"
"A402061001";"983632.7769";"6758630.269";"3";"PC"
"A405062001";"975276.3733";"6762999.602";"3";"PC"
"A414020202";"976859.0713";"6772679.276";"3";"PC"
"A420063001";"968828.2401";"6780043.776";"3";"PC"
"A420063002";"968084.7153";"6774953.652";"3";"PC"
"A433301001";"978641.1482";"6793849.612";"3";"PC"
"A436203001";"967993.6932";"6787545.955";"3";"PC"
"A443064001";"956628.0461";"6790642.146";"3";"PC"
"A444201001";"952662.1909";"6805866.361";"4";"PTC"
"A455000201";"951390.3081";"6806752.698";"3";"PC"
"A463201001";"949651.4391";"6804393.328";"3";"PC"
"A511061002";"941084.387";"6830750.297";"3";"PC"
"A523011001";"934081.6879";"6795133.781";"1";"P"
"A524201001";"935524.68";"6800217.982";"4";"PTC"
"A526102001";"932569.0643";"6805140.24";"4";"PTC"
"A542201001";"931785.9012";"6830230.833";"4";"PTC"
"A543101001";"931099.3117";"6831735.799";"4";"PTC"
"A550061001";"928459.7538";"6838554.257";"3";"PC"
"A562201001";"914382.531";"6840174.503";"4";"PTC"
"A573061001";"913324.5622";"6844980.612";"3";"PC"
"A584201001";"919893.1551";"6853418.833";"4";"PTC"
"A600101001";"997335.9899";"6794687.054";"3";"PC"
"A605102001";"993333.3889";"6805614.554";"3";"PC"
"A614201001";"987528.559";"6816158.006";"3";"PC"
"A615103001";"984448.9632";"6818283.317";"3";"PC"
"A623201001";"986861.9475";"6819961.329";"1";"P"
"A631101001";"973327.8913";"6826574.298";"3";"PC"
"A634101002";"956715.5331";"6837069.436";"3";"PC"
"A643112003";"985927.1505";"6838957.344";"3";"PC"
"A654111001";"967324.667";"6837319.746";"3";"PC"
"A657111001";"957040.5461";"6838407.669";"3";"PC"
"A662121202";"973248.9135";"6805888.351";"1";"P"
"A670121001";"967421.4515";"6813833.596";"3";"PC"
"A673122001";"960336.2854";"6826586.665";"3";"PC"
"A676101001";"949612.1053";"6834574.26";"3";"PC"
"A687201001";"946575.5106";"6841696.007";"4";"PTC"
"A692101001";"941090.56";"6843042.512";"3";"PC"
"A695301001";"935092.1528";"6854387.235";"4";"PTC"
"A701061001";"929434.8213";"6858933.231";"3";"PC"
"A712201001";"923209.6953";"6867181.869";"4";"PTC"
"A735201001";"916651.8381";"6883228.761";"4";"PTC"
"A743061001";"931652.1646";"6895892.071";"3";"PC"
"A758102001";"962118.444";"6859350.789";"1";"P"
"A764201001";"957555.2609";"6863288.15";"3";"PC"
"A770101001";"953923.204";"6859321.644";"1";"P"
"A782101001";"936627.3132";"6870164.39";"4";"PTC"
"A788101001";"932732.4935";"6893684.04";"4";"PTC"
"A793061002";"931881.2948";"6910881.781";"3";"PC"
"A807101001";"906398.8082";"6899607.434";"4";"PTC"
"A812020101";"907881.4025";"6897695.784";"4";"PTC"
"A812200001";"908342.5022";"6893194.434";"4";"PTC"
"A818201001";"908792.0876";"6898987.2";"4";"PTC"
"A820101001";"910102.4108";"6900275.493";"4";"PTC"
"A832201001";"913577.5876";"6909240.12";"4";"PTC"
"A840101001";"921276.9294";"6909673.563";"4";"PTC"
"A843101001";"923584.055";"6910653.126";"4";"PTC"
"A850061001";"930739.7759";"6917587.51";"3";"PC"
"A873201001";"937511.3435";"6926324.2";"1";"P"
"A901305050";"999274.9796";"6845437.55";"1";"P"
"A902101050";"995414.9459";"6849768.654";"1";"P"
"A902102050";"997669.7345";"6856244.781";"3";"PC"
"A906215050";"998678.2923";"6868828.351";"4";"PTC"
"A907105050";"997305.2338";"6871838.76";"3";"PC"
"A909106050";"995593.9548";"6881947.239";"1";"P"
"A919205040";"993507.4869";"6883364.494";"4";"PTC"
"A920107050";"995028.1393";"6885850.146";"3";"PC"
"A926000101";"1002122.541";"6885688.684";"1";"P"
"A930108040";"1003173.896";"6891675.715";"4";"PTC"
"A931108060";"997229.7594";"6897723.766";"1";"P"
"A931109050";"995139.9024";"6898741.305";"1";"P"
"A932215050";"1026242.937";"6901169.698";"5";"PMC"
"A953205050";"980908.976";"6905760.929";"4";"PTC"
"A973121001";"947359.8622";"6886262.158";"4";"PTC"
"A975201001";"949573.208";"6899535.284";"4";"PTC"
"A983201001";"964072.9577";"6888916.15";"4";"PTC"
"A986201001";"951368.5805";"6899120.015";"4";"PTC"
"A994202002";"957420.1346";"6917057.45";"4";"PTC"
"B022001001";"894020.693";"6796577.641";"4";"PTC"
"B105201001";"897804.1747";"6794946.207";"4";"PTC"
"B109201001";"900891.2542";"6805312.858";"4";"PTC"
"B110000001";"898731.4781";"6809828.483";"4";"PTC"
"B115001001";"897909.3762";"6818829.734";"4";"PTC"
"B122201001";"915325.6983";"6798792.96";"4";"PTC"
"B128201001";"902172.8107";"6814895.617";"4";"PTC"
"B130001001";"899222.1806";"6820417.431";"4";"PTC"
"B134001002";"897464.2982";"6836822.443";"4";"PTC"
"B204201001";"904112.3634";"6831268.474";"4";"PTC"
"B205201001";"900173.5688";"6838098.04";"4";"PTC"
"B210000101";"897263";"6848789";"4";"PTC"
"B213001001";"891325.7121";"6855163.49";"4";"PTC"
"B222001001";"885625.7312";"6866405.598";"4";"PTC"
"B301001002";"874107.8396";"6898485.471";"4";"PTC"
"B315002001";"857829.1601";"6934904.472";"4";"PTC"
"B400101001";"902958.6495";"6941213.677";"1";"P"
"B402101001";"900434.4263";"6938237.01";"4";"PTC"
"B403101001";"892601.4983";"6933906.717";"4";"PTC"
"B422431001";"878153.3902";"6939027.977";"1";"P"
"B457201001";"868912.8382";"6933710.15";"4";"PTC"
"B460101001";"867446.3098";"6937520.634";"4";"PTC"
"B463101001";"856058.642";"6949911.493";"4";"PTC"
"B502001001";"840134.1524";"6957743.583";"4";"PTC"
"B517201001";"835994.7888";"6952881.556";"4";"PTC"
"B532201001";"823662.8518";"6960083.076";"4";"PTC"
"B540001001";"823792.639";"6963580.127";"4";"PTC"
"B557201001";"818014.8547";"6965828.262";"4";"PTC"
"B611101001";"828588.7996";"6975133.159";"4";"PTC"
"B700001002";"824309.2383";"6977268.606";"4";"PTC"
"B720000001";"827606.2032";"7000528.721";"4";"PTC"
"B732201001";"830800.1201";"7000001.699";"4";"PTC"
"D013702001";"754171.5545";"7003952.019";"4";"PTC"
"D015651001";"777150.9531";"7002857.46";"4";"PTC"
"D015652001";"758486.083";"7005914.457";"4";"PTC"
"D015656001";"768658.292";"7003229.744";"4";"PTC"
"D019222000";"769403.038";"7020314.815";"4";"PTC"
"D019223001";"776716.0032";"7022251.757";"4";"PTC"
"D020601001";"771187.6219";"7018600.478";"1";"P"
"E156601001";"699734.5859";"7020104.627";"5";"PMC"
"E172601002";"727657.2766";"7024366.722";"1";"P"
"E172751001";"732243.7739";"7023028.553";"1";"P"
"E182601001";"746132";"7039383";"1";"P"
"E182702001";"745364.4757";"7038010.407";"1";"P"
"E183041001";"742006";"7038922";"1";"P"
"E207111002";"702285.474";"7026280.165";"5";"PMC"
"E240001000";"731165";"7044787";"1";"P"
"E240041101";"731034.7327";"7045528.282";"1";"P"
"E334601001";"712910.1716";"7053477.896";"1";"P"
"E338351001";"704837";"7064464";"1";"P"
"E351122001";"644381.1594";"7058252.636";"3";"PC"
"E366060002";"667607";"7043343";"5";"PMC"
"E366601001";"674392.4313";"7049304.513";"1";"P"
"E403572001";"636072.8958";"7056822.953";"3";"PC"
"E403573001";"638266.4601";"7068099.55";"3";"PC"
"E430601001";"631457.8711";"7078652.022";"3";"PC"
"E490571001";"667631.3498";"7089243.879";"1";"P"
"E490701001";"662821.9565";"7087884.884";"1";"P"
"E530021001";"612756.8992";"7065614.262";"3";"PC"
"E540031001";"616837.3648";"7039591.917";"4";"PTC"
"E550572001";"622800.2872";"7023549.553";"4";"PTC"
"E633095001";"684735";"6982128";"1";"P"
"E639701001";"661083.6609";"6988045.847";"1";"P"
"E640601001";"662875.9434";"6963443.463";"5";"PMC"
"E640754001";"655803.5679";"6966301.396";"5";"PMC"
"E642601001";"643431.1396";"6968803.962";"4";"PTC"
"E645100000";"633193.8577";"6987580.166";"5";"PMC"
"E645651001";"631818.9416";"6990490.219";"5";"PMC"
"E648093001";"606176.5349";"7007796.242";"5";"PMC"
"F230200000";"724100.9992";"6828305.566";"1";"P"
"F232000101";"717342.4185";"6820867.44";"1";"P"
"F240000106";"714085.6293";"6813899.436";"1";"P"
"F312000201";"768375.8969";"6699118.8";"4";"PTC"
"F351000104";"729856.6008";"6764399.304";"1";"P"
"F352000101";"727107.111";"6758326.735";"1";"P"
"F352000201";"726521.0852";"6759930.275";"1";"P"
"F355040000";"752491.1653";"6793887.431";"1";"P"
"F357000101";"732848.0378";"6787258.24";"1";"P"
"F358000402";"715552.8413";"6798297.201";"1";"P"
"F410000101";"701490.4495";"6730562.304";"1";"P"
"F410000601";"686674.6859";"6751172.769";"1";"P"
"F411000101";"690373.5381";"6751341.473";"1";"P"
"F413000101";"721930.2291";"6736985.088";"4";"PTC"
"F415000101";"706783.7529";"6753901.242";"1";"P"
"F416000201";"688554.9531";"6760850.234";"1";"P"
"F421000401";"680869.031";"6750022.485";"1";"P"
"F421000501";"680659.2528";"6760717.169";"1";"P"
"F422000201";"680043.0488";"6770615.279";"1";"P"
"F428000101";"683911.7128";"6779076.968";"1";"P"
"F429000101";"686837.3291";"6782350.116";"1";"P"
"F438000101";"689632.9772";"6793918.851";"1";"P"
"F438000201";"683315.059";"6803166.013";"1";"P"
"F439000101";"684222.8209";"6804157.717";"1";"P"
"F439000201";"701635.1493";"6795117.141";"1";"P"
"F439000301";"700149.7275";"6796728.613";"1";"P"
"F445000101";"684240.04";"6829940.996";"1";"P"
"F447000302";"666821.1918";"6826389.883";"1";"P"
"F448060000";"666179.6177";"6821398.463";"5";"PMC"
"F450000301";"646296.7395";"6786188.56";"1";"P"
"F453000101";"651763.8353";"6818421.537";"5";"PMC"
"F456042001";"635280.0355";"6807167.478";"1";"P"
"F458000100";"648221.7416";"6825047.046";"5";"PMC"
"F459000101";"653732.1158";"6826699.714";"5";"PMC"
"F461000102";"634651.4541";"6827559.318";"1";"P"
"F462000101";"628679.1191";"6830407.579";"1";"P"
"F464000201";"649853.1876";"6840823.396";"1";"P"
"F466000101";"643590.25";"6844773.514";"1";"P"
"F467000101";"651453.7542";"6841009.838";"1";"P"
"F473060000";"694313.8587";"6839450.104";"1";"P"
"F474000102";"692608.3046";"6838664.977";"1";"P"
"F482000000";"681817.5016";"6838956.047";"1";"P"
"F483000202";"665162.6199";"6843093.326";"1";"P"
"F487000400";"659593.4597";"6846338.133";"1";"P"
"F490000100";"657256.38";"6853653.262";"4";"PTC"
"F569000200";"840487.9347";"6858797.265";"4";"PTC"
"F608000100";"790882.5147";"6878108.464";"4";"PTC"
"F619000101";"738835.7777";"6880748.74";"1";"P"
"F622000402";"708977.0864";"6871706.936";"1";"P"
"F624000200";"739282.288";"6862655.795";"1";"P"
"F625000101";"711061.3394";"6869990.363";"1";"P"
"F641000100";"697354.0072";"6879999.778";"5";"PMC"
"F643000101";"691395.5134";"6872654.398";"4";"PTC"
"F652000101";"731016.8473";"6854331.155";"1";"P"
"F654000301";"708266.173";"6858520.594";"4";"PTC"
"F655000101";"701062.6409";"6857582.287";"1";"P"
"F657000201";"701141.5042";"6855083.15";"1";"P"
"F658000100";"693593.0166";"6860643.116";"1";"P"
"F658000202";"689232.1963";"6864977.566";"1";"P"
"F661000101";"676027.7744";"6875382.23";"5";"PMC"
"F664000104";"668426.0742";"6862754.109";"1";"P"
"F664000404";"660875.7415";"6856221.581";"1";"P"
"F704000000";"649937.76";"6862809.151";"1";"P"
"G017042010";"588781.1807";"6995347.7";"5";"PMC"
"G017042101";"594925.83";"6989099.55";"1";"P"
"G111041010";"580444.2612";"6990420.038";"1";"P"
"G206021010";"569524.8223";"6975418.399";"1";"P"
"G510061010";"548452.977";"6977492.674";"3";"PC"
"G600061010";"529712.5334";"6971451.454";"5";"PMC"
"G700021010";"516056.8282";"6963868.674";"5";"PMC"
"H002001001";"825216.5855";"6732210.945";"4";"PTC"
"H010001001";"817602.6725";"6741669.241";"4";"PTC"
"H010002001";"810425.4704";"6767212.767";"2";"PC"
"H020302002";"801598.0822";"6763290.671";"4";"PTC"
"H021001001";"802993.2271";"6774571.108";"4";"PTC"
"H023000000";"714660.1404";"6941118.977";"1";"P"
"H030101001";"836524.724";"6745804.788";"4";"PTC"
"H032101001";"831543.9332";"6747646.055";"4";"PTC"
"H032102001";"823627.6497";"6756807.29";"4";"PTC"
"H032103001";"820422.1848";"6767627.536";"4";"PTC"
"H032104001";"804906.2702";"6776253.672";"4";"PTC"
"H040002001";"797475.6429";"6783811.887";"4";"PTC"
"H041301001";"796870.1357";"6783117.507";"4";"PTC"
"H050301001";"782376.9065";"6794533.237";"2";"PC"
"H070201001";"795960.9965";"6793718.195";"1";"P"
"H080001000";"779255.6486";"6803553.848";"4";"PTC"
"H081001002";"765832.5298";"6823355.103";"4";"PTC"
"H105102001";"833553";"6784262";"4";"PTC"
"H112201001";"837553.5956";"6784369.617";"4";"PTC"
"H112202001";"838146.3228";"6783565.09";"4";"PTC"
"H120101001";"828927.4131";"6792338.009";"4";"PTC"
"H123101001";"808201.0811";"6811102.552";"4";"PTC"
"H130201001";"827493.8542";"6823430.038";"4";"PTC"
"H136201001";"810354.9094";"6817580.015";"4";"PTC"
"H150101001";"784251.7544";"6826996.272";"4";"PTC"
"H150351001";"792476.5604";"6830524.062";"1";"P"
"H151321001";"778455.0024";"6826945.591";"1";"P"
"H160301001";"766732.867";"6835239.938";"1";"P"
"H168000303";"696521.2397";"6923481.799";"1";"P"
"H170001001";"743859.9689";"6824940.449";"1";"P"
"H171301001";"741415.141";"6819464.657";"1";"P"
"H200102001";"771500.0625";"6666916.345";"4";"PTC"
"H202101001";"763472.0521";"6674678.634";"4";"PTC"
"H205101001";"742130.9375";"6703338.306";"4";"PTC"
"H205102002";"739460.9118";"6706658.496";"4";"PTC"
"H206201001";"737220.4991";"6701681.109";"4";"PTC"
"H207311001";"730740.0906";"6703434.682";"1";"P"
"H208000101";"672886";"6912384";"1";"P"
"H208000104";"660796.6785";"6906292.296";"1";"P"
"H208102001";"749827.2166";"6727155.872";"2";"PC"
"H208311001";"738309.3232";"6712264.173";"1";"P"
"H212202001";"772740.1153";"6695284.557";"4";"PTC"
"H214203001";"759421.2789";"6703691.457";"4";"PTC"
"H214203002";"758734.5481";"6705196.183";"4";"PTC"
"H217231001";"775941.967";"6707548.357";"4";"PTC"
"H217232001";"766467.3702";"6709727.25";"4";"PTC"
"H218201001";"756982.6041";"6722498.524";"4";"PTC"
"H222101001";"740054.9472";"6753220.351";"2";"PC"
"H224000101";"656402.0913";"6894736.202";"1";"P"
"H224000201";"656355";"6894536";"1";"P"
"H226000201";"639490.479";"6892179.354";"5";"PMC"
"H232201001";"797385.6513";"6702769.445";"4";"PTC"
"H232202001";"780999.0851";"6714700.181";"4";"PTC"
"H233202001";"774175.8268";"6723152.403";"4";"PTC"
"H233203001";"775259.0394";"6733035.842";"4";"PTC"
"H234202002";"758891.3655";"6747264.813";"4";"PTC"
"H234203001";"741797.6339";"6758402.01";"1";"P"
"H240201001";"804175.9286";"6702212.02";"4";"PTC"
"H241201001";"794867.1605";"6723875.915";"4";"PTC"
"H242231001";"812920.8583";"6708233.086";"4";"PTC"
"H243401001";"815885.8135";"6716102.095";"4";"PTC"
"H244233001";"807224.2068";"6719873.222";"4";"PTC"
"H244234001";"799478.8427";"6725635.39";"4";"PTC"
"H245202001";"792524.2917";"6730390.894";"4";"PTC"
"H246202001";"770069.3342";"6757362.92";"4";"PTC"
"H247301001";"766761.7934";"6767983.727";"4";"PTC"
"H248201001";"745752.211";"6765163.864";"4";"PTC"
"H248202001";"758831.3088";"6763753.927";"4";"PTC"
"H251341001";"719960.7027";"6764082.904";"1";"P"
"H300000201";"629520.2698";"6871175.385";"1";"P"
"H303000301";"614616.5151";"6857708.365";"5";"PMC"
"H305000101";"617553.8352";"6862380.93";"1";"P"
"H305000201";"627034.8484";"6860802.485";"1";"P"
"H305000301";"620254.5153";"6862658.15";"5";"PMC"
"H305000401";"615223.1667";"6870495.533";"5";"PMC"
"H308000201";"599028.4044";"6881924.459";"1";"P"
"H311041010";"607834.6225";"6931122.363";"4";"PTC"
"H311301001";"708094.1416";"6743397.809";"1";"P"
"H312042010";"610492.5224";"6914309.538";"4";"PTC"
"H317061010";"604437.6244";"6895371.04";"5";"PMC"
"H318041010";"601111.3919";"6892000.809";"5";"PMC"
"H320000101";"589700.4512";"6889563.425";"2";"PC"
"H321901010";"586141.2888";"6906517.43";"3";"PC"
"H322011003";"571799";"6913946";"1";"P"
"H325041010";"582726.9081";"6928533.498";"5";"PMC"
"H332201001";"675715.1678";"6766954.217";"1";"P"
"H352201011";"673018.1334";"6778968.776";"1";"P"
"H402203001";"657467.4411";"6795488.551";"1";"P"
"H403021010";"573609.5308";"6817875.916";"4";"PTC"
"H403301001";"633454.5413";"6803984.55";"1";"P"
"H403301101";"587240.5689";"6810666.857";"1";"P"
"H413041010";"596146.2498";"6835976.296";"1";"P"
"H416021010";"585333.881";"6845660.527";"1";"P"
"H418041010";"578142.1874";"6846120.243";"5";"PMC"
"H418041101";"575256.3142";"6842767.989";"1";"P"
"H421041010";"540268.367";"6846435.354";"1";"P"
"H423041010";"560709.9875";"6852961.275";"1";"P"
"H425042010";"578507.784";"6854012.313";"1";"P"
"H432021010";"569230.582";"6892066.809";"1";"P"
"H433042010";"528092.5469";"6848435.233";"1";"P"
"H433043010";"538840.7657";"6855041.889";"1";"P"
"H434043010";"559049.2318";"6869564.973";"5";"PMC"
"H437042010";"564901.7849";"6888305.076";"5";"PMC"
"H438021010";"567233.4588";"6904276.364";"1";"P"
"H501102001";"867613.094";"6770321.832";"4";"PTC"
"H502301001";"870137.7469";"6773398.104";"4";"PTC"
"H503101001";"860214.4253";"6781577.612";"2";"PC"
"H503102001";"859040.2172";"6784485.719";"2";"PC"
"H503334001";"858199.7635";"6779696.443";"4";"PTC"
"H504063010";"558384.5359";"6933833.7";"5";"PMC"
"H504201001";"871999.9972";"6792469.354";"4";"PTC"
"H506061010";"549519.9569";"6937505.419";"5";"PMC"
"H506062010";"547502.9278";"6935323.075";"4";"PTC"
"H506201001";"860432.6212";"6807058.895";"4";"PTC"
"H507104001";"850386.1874";"6835926.44";"4";"PTC"
"H507105001";"860063.7014";"6810659.715";"4";"PTC"
"H508302001";"845192.374";"6801193.167";"4";"PTC"
"H508305001";"842503.6938";"6825700.332";"4";"PTC"
"H508307001";"845001.9113";"6802294.389";"4";"PTC"
"H509101002";"816690.7883";"6845708.23";"4";"PTC"
"H510203001";"846957.8709";"6855743.484";"4";"PTC"
"H511231001";"878370.8338";"6836186.803";"4";"PTC"
"H512234001";"867592.3255";"6849570.584";"4";"PTC"
"H512235002";"854180.2976";"6858879.759";"4";"PTC"
"H513060000";"521339.8665";"6938038.803";"5";"PMC"
"H513061010";"518274.0692";"6941962.385";"3";"PC"
"H514261001";"850650.272";"6866805.48";"4";"PTC"
"H514262001";"838393.6393";"6859314.539";"4";"PTC"
"H517201001";"819632.2423";"6850780";"4";"PTC"
"H517311001";"824731.2866";"6851036.636";"4";"PTC"
"H520101003";"798938.8413";"6873542.911";"4";"PTC"
"H520421001";"798289.9124";"6867751.912";"1";"P"
"H522431001";"769320.6399";"6881090.006";"1";"P"
"H530202001";"737768.6433";"6884555.53";"1";"P"
"H552201001";"718205.7258";"6899412.369";"1";"P"
"H602021010";"522230.5793";"6852581.62";"1";"P"
"H602101001";"844182.0099";"6881751.89";"4";"PTC"
"H602102001";"839830.1904";"6887085.647";"4";"PTC"
"H602321001";"839714.8865";"6885287.69";"4";"PTC"
"H603321001";"833231.9832";"6886842.184";"4";"PTC"
"H605301001";"843699.4371";"6895447.68";"4";"PTC"
"H605641101";"538234.6331";"6878333.118";"4";"PTC"
"H605641201";"539391.1564";"6885219.418";"4";"PTC"
"H610201001";"861723.262";"6876104.776";"4";"PTC"
"H611301001";"852099.0799";"6895975.505";"4";"PTC"
"H612041010";"518246.292";"6878298.718";"1";"P"
"H612043010";"522184.2873";"6883163.163";"1";"P"
"H612201001";"848178.6043";"6905003.852";"4";"PTC"
"H616201001";"838383.1831";"6916581.053";"4";"PTC"
"H620101001";"829661.4135";"6913457.346";"4";"PTC"
"H622101001";"811443.4878";"6933601.595";"4";"PTC"
"H623021010";"532177.6335";"6907166.224";"1";"P"
"H623302001";"793794.4476";"6938449.311";"4";"PTC"
"H626061010";"515803.3032";"6921194.072";"5";"PMC"
"H630382001";"781389.9289";"6925362.364";"1";"P"
"H630384001";"789879.4971";"6924690.21";"1";"P"
"H631302001";"774356.1333";"6920924.311";"1";"P"
"H631303002";"793675.0165";"6912664.655";"1";"P"
"H632102001";"759581.5696";"6922948.946";"1";"P"
"H640201001";"798467.6769";"6888637.995";"1";"P"
"H640202001";"790833.9396";"6895898.44";"1";"P"
"H640203001";"781884.8128";"6901271.465";"1";"P"
"H640204001";"786656.2174";"6898232.636";"1";"P"
"H641201001";"771443.356";"6907456.977";"1";"P"
"H641202001";"767159.6886";"6909092.113";"1";"P"
"H642000000";"775321.3347";"6905125.047";"1";"P"
"H642301001";"748895.9546";"6912145.64";"1";"P"
"H642302001";"757521.7759";"6903976.833";"1";"P"
"H643201001";"738229.8456";"6915433.832";"1";"P"
"H651301001";"723462.8898";"6918357.144";"1";"P"
"H702101001";"777466.4195";"6981165.971";"4";"PTC"
"H703301001";"772941.033";"6977906.095";"1";"P"
"H704101001";"750253.4554";"6977998.591";"4";"PTC"
"H706101001";"734705.0171";"6971333.427";"4";"PTC"
"H710201001";"781464.3784";"6957643.899";"1";"P"
"H710202001";"773254.0334";"6955914.6";"4";"PTC"
"H714201001";"748152.2219";"6954128.564";"1";"P"
"H716201001";"734966.1092";"6954939.825";"1";"P"
"H720101001";"720612.2459";"6947665.138";"1";"P"
"H732201001";"737983.1809";"6933525.854";"1";"P"
"H740101001";"699559.2984";"6940047.048";"1";"P"
"H740381001";"699967.4794";"6941043.063";"1";"P"
"H740382001";"699484.6396";"6943046.05";"1";"P"
"H741321001";"697256.4966";"6939567.049";"5";"PMC"
"H742373502";"677607.1143";"6931590.736";"1";"P"
"H742374001";"674011.0831";"6932666.672";"3";"PC"
"H751301001";"683631.6804";"6911996.901";"1";"P"
"H751361001";"689094.5025";"6907953.17";"5";"PMC"
"H760201001";"660826.9013";"6909889.99";"5";"PMC"
"H770201001";"625153.979";"6934575.511";"4";"PTC"
"H771301001";"627473.4754";"6937054.721";"5";"PMC"
"H773301001";"631478.8579";"6926027.242";"4";"PTC"
"H774201001";"633573.3531";"6925510.287";"5";"PMC"
"H774202001";"654707.3065";"6907142.978";"5";"PMC"
"I039000100";"495097.9888";"6913488.818";"1";"P"
"I102101001";"499758.6096";"6878452.094";"1";"P"
"I103101001";"496786.2815";"6893667.681";"1";"P"
"I110301001";"499700.9165";"6895642.407";"1";"P"
"I111101000";"497315.7077";"6897260.886";"1";"P"
"I120301001";"502553.7663";"6914307.715";"5";"PMC"
"I200101001";"485224.5729";"6861182.447";"4";"PTC"
"I202101001";"474510.2574";"6870765.439";"1";"P"
"I205103001";"477109.8908";"6895129.466";"1";"P"
"I205103002";"477565.8492";"6889828.816";"1";"P"
"I210201001";"495696.8257";"6870690.059";"1";"P"
"I216201001";"478826.9313";"6897313.695";"4";"PTC"
"I220101001";"476440.0409";"6898732.578";"1";"P"
"I220382002";"473717.0591";"6895757.112";"4";"PTC"
"I221101001";"473660.0006";"6900954.238";"1";"P"
"I221103001";"473541.7472";"6910849.817";"5";"PMC"
"I223000101";"461209";"6856586";"4";"PTC"
"I259100100";"452967";"6895139";"4";"PTC"
"I310301001";"473023.1409";"6847991.395";"4";"PTC"
"I311301001";"469846.7844";"6850615.983";"4";"PTC"
"I335201001";"450553.9463";"6862168.252";"4";"PTC"
"I342201001";"432961.819";"6861813.27";"4";"PTC"
"I345231001";"438013.4715";"6868467.334";"4";"PTC"
"I346201001";"447807.6725";"6868486.7";"4";"PTC"
"I346202001";"439999.7885";"6866952.226";"4";"PTC"
"I346301001";"442394.8791";"6866532.456";"4";"PTC"
"I350101001";"445164.585";"6875204.71";"4";"PTC"
"I352102001";"445222.9683";"6882299.658";"4";"PTC"
"I353101001";"447989.4376";"6890571.967";"4";"PTC"
"I361201001";"457424.7417";"6883398.488";"4";"PTC"
"I361206001";"454875.8431";"6889416.237";"4";"PTC"
"I371201001";"436009.655";"6892169.616";"4";"PTC"
"I402201001";"436389.1422";"6901860.818";"4";"PTC"
"I403201001";"443200.6953";"6915896.691";"4";"PTC"
"I502101001";"413919.928";"6867465.947";"4";"PTC"
"I502102001";"414734.9632";"6869358.102";"4";"PTC"
"I505301001";"415313.3333";"6878947.552";"4";"PTC"
"I510101001";"409608.1288";"6877895.007";"4";"PTC"
"I512102001";"403250.9001";"6882644.295";"4";"PTC"
"I518000000";"383171.7453";"6920387.009";"4";"PTC"
"I522101001";"400658.3029";"6895557.881";"4";"PTC"
"I523101001";"399413.9147";"6914457.096";"4";"PTC"
"I532151001";"427543.5369";"6920023.096";"4";"PTC"
"I535201001";"428122.6337";"6917520.075";"4";"PTC"
